,Dataset,Start age,End age,sex,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
867,droplet,3m,18m,male,Lmnb1,3.5933377742767334,2.01783132069977e-05,7.250750059029087e-05,0.000224561634240672,1.6852613770056156e-167
868,droplet,3m,18m,male,Gchfr,3.5917041301727295,1.2913945283798967e-05,3.595491534724715e-06,8.51897566462867e-05,2.9758246385190747e-10
869,droplet,3m,18m,male,Spc25,3.584476947784424,5.221092578722164e-06,1.8714888938120566e-05,7.266288594109938e-05,3.217592565525882e-27
870,droplet,3m,18m,female,Gzmm,3.582589626312256,3.501453647913877e-06,1.2544274795800447e-05,0.0001077651177183725,1.1994688502258088e-07
871,droplet,3m,18m,male,Darc,3.579775810241699,6.439448043238372e-06,2.3051783500704914e-05,0.0002609578368719667,5.3172892964408024e-09
872,droplet,3m,18m,male,Ero1lb,3.579474449157715,1.0452579772390891e-05,3.741474574781023e-05,0.0001974976185010746,5.213586319543704e-52
873,droplet,3m,18m,male,Sh2d1a,3.5763750076293945,6.344668236124562e-06,2.2690916011924855e-05,0.00015110310050658882,1.3543060249160957e-23
874,droplet,3m,18m,male,H19,3.565786361694336,2.9311160687939264e-05,8.220110430556815e-06,0.0002638333826325834,1.8401403248998053e-14
875,droplet,3m,18m,male,Lpl,3.5628955364227295,6.21186918579042e-05,0.000221322407014668,0.0006536450237035751,8.283955356976912e-228
876,droplet,3m,18m,male,Bnc2,3.5573041439056396,1.140857239079196e-05,3.207082954759244e-06,5.569248241954483e-05,4.70021390774386e-09
877,droplet,3m,18m,female,Slc12a2,3.546870470046997,2.0472109099500813e-05,7.261192513396963e-05,0.00042655220022425056,8.494378409723295e-56
878,droplet,3m,18m,male,Slfn5,3.5462684631347656,2.4802542611723766e-05,8.795648318482563e-05,0.00025356249534524977,1.8954214054087137e-179
879,droplet,3m,18m,male,Tns3,3.546193838119507,5.792523006675765e-05,1.63344775501173e-05,0.00015159846225287765,2.960948442693111e-167
880,droplet,3m,18m,male,1190002N15Rik,3.5439465045928955,4.182995326118544e-05,1.1803211236838251e-05,0.00012447795597836375,3.794646066847074e-104
881,droplet,3m,18m,male,BC028528,3.5401408672332764,6.42769464320736e-06,2.2754948076908477e-05,0.00011416013148846105,1.6652981852681538e-31
882,droplet,3m,18m,female,Defb29,3.528291940689087,3.7033448734291596e-06,1.306648482568562e-05,9.156220767181367e-05,1.3719345210545805e-09
883,droplet,3m,18m,male,Tcf7,3.526033639907837,3.866944098263048e-06,1.3634978131449316e-05,9.202215005643666e-05,4.015694971731938e-11
884,droplet,3m,18m,male,Sspn,3.524733781814575,1.9309049093862996e-05,5.478157163452124e-06,7.25720456102863e-05,9.838567160604843e-29
885,droplet,3m,18m,male,Gnao1,3.5206525325775146,3.1007486995804356e-06,1.0916662176896352e-05,6.187651888467371e-05,1.4884167148684892e-07
886,droplet,3m,18m,male,Ripply3,3.5185792446136475,2.9512518722185632e-06,1.0384216693637427e-05,6.734822090948e-05,3.6531287444988998e-06
887,droplet,3m,18m,male,Nacc2,3.5098721981048584,3.11834410240408e-05,8.884493581717834e-06,9.37297591008246e-05,1.16393725494044e-69
888,droplet,3m,18m,male,Ramp1,3.507655143737793,2.3492124455515295e-05,8.240227907663211e-05,0.00020373040752019733,1.823584735454548e-218
889,droplet,3m,18m,male,Clu,3.506309986114502,0.0004184213175904006,0.00011933380301343277,0.0014379849890246987,1.323883544993315e-156
890,droplet,3m,18m,male,Hpgd,3.4962360858917236,3.5686054616235197e-05,0.00012476686970330775,0.0007584678241983056,4.616770904556633e-60
891,droplet,3m,18m,male,Wwp2,3.4927055835723877,5.6640634284121916e-05,1.621683441044297e-05,0.0001566684659337625,7.2062158872851446e-155
892,droplet,3m,18m,male,Slc28a2,3.491393566131592,5.976872671453748e-06,2.0867617422482e-05,7.874535367591307e-05,6.893471091249512e-32
893,droplet,3m,18m,male,2810417H13Rik,3.482156991958618,1.8763119442155585e-05,6.533613486681134e-05,0.0002616353740449995,1.2071409516944555e-96
894,droplet,3m,18m,male,Steap4,3.4806549549102783,1.6808538930490613e-05,5.85047309868969e-05,0.000259652326349169,2.3194727109724687e-79
895,droplet,3m,18m,male,Cdkn1c,3.4793171882629395,0.00014425469271373004,4.14606329286471e-05,0.0005176751874387264,9.544407514089602e-151
896,droplet,3m,18m,male,Gm8369,3.473757743835449,1.2420630810083821e-05,3.5755595035880106e-06,7.662057032575831e-05,2.837076239218431e-09
897,droplet,3m,18m,male,Slc38a5,3.469571590423584,1.3653239875566214e-05,3.935136192012578e-06,8.216526475735009e-05,2.802526936630518e-11
898,droplet,3m,18m,male,Chodl,3.4670817852020264,8.568497833039146e-06,2.9707685825997032e-05,0.00023219453578349203,5.598542750293396e-23
899,droplet,3m,18m,male,Gpr116,3.4646589756011963,2.0608013073797338e-05,7.139974331948906e-05,0.0002588191127870232,4.697807903847184e-118
900,droplet,3m,18m,male,Eltd1,3.458832263946533,1.6257363313343376e-05,5.623149991151877e-05,0.00022383798204828054,3.715040526914452e-85
901,droplet,3m,18m,male,Fhl1,3.45782732963562,0.00017122084682341665,4.95168860652484e-05,0.0005273850983940065,1.591610611772079e-197
902,droplet,3m,18m,male,Ccdc88b,3.4528493881225586,3.2283037398883607e-06,1.114684982894687e-05,4.643611828214489e-05,1.549663471663223e-08
903,droplet,3m,18m,male,Nexn,3.452059745788574,1.1001538950949907e-05,3.1869483336777193e-06,6.0193593526491895e-05,1.6620050012230026e-07
904,droplet,3m,18m,male,Ifitm1,3.4513509273529053,0.00010196339280810207,0.0003519114397931844,0.0016895151929929852,4.432194343461659e-93
905,droplet,3m,18m,male,Ass1,3.4431235790252686,3.245532207074575e-05,9.42612678045407e-06,0.0001910567079903558,1.2318668836004665e-37
906,droplet,3m,18m,male,Slc11a1,3.4396064281463623,6.228566235222388e-06,2.1423818907351233e-05,7.873446884332225e-05,1.1552602300397217e-32
907,droplet,3m,18m,female,Moxd1,3.4371085166931152,1.2803241588699166e-05,3.7250026707624784e-06,6.232801388250664e-05,6.797655910239075e-11
908,droplet,3m,18m,male,Tmem119,3.428947925567627,4.716242619906552e-05,1.3754196515947115e-05,0.00017263316840399057,5.327833361034389e-90
909,droplet,3m,18m,male,AF251705,3.4280338287353516,1.2767952284775674e-05,4.376897413749248e-05,0.00014148998889140785,1.55907836851954e-91
910,droplet,3m,18m,male,Airn,3.425182819366455,1.5914982213871554e-05,4.646461093216203e-06,6.308872980298474e-05,5.77454887326186e-19
911,droplet,3m,18m,male,Cyp7b1,3.418541193008423,1.2478298231144436e-05,3.650181270131725e-06,7.592578185722232e-05,2.611040739821721e-09
912,droplet,3m,18m,male,Has2,3.4185056686401367,1.3735036191064864e-05,4.017847004433861e-06,6.899807340232655e-05,1.2611266845263552e-12
913,droplet,3m,18m,male,Clic5,3.415386199951172,6.886907613079529e-06,2.3521452021668665e-05,0.00011177932901773602,2.013364218314969e-32
914,droplet,3m,18m,male,Cxcl2,3.4096505641937256,0.00014535889204125851,0.0004956230404786766,0.002543448470532894,3.1422463970667816e-69
915,droplet,3m,18m,male,Hmgb2,3.4017550945281982,0.0001702656300039962,0.0005792019655928016,0.0012055585393682122,0.0
916,droplet,3m,18m,male,Ddit4l,3.401585102081299,1.5639947378076613e-05,4.597839961206773e-06,0.0001093022947316058,7.596344173182444e-13
917,droplet,3m,18m,male,Pappa2,3.3891403675079346,1.291937405767385e-05,3.8119906093925238e-06,9.677797788754106e-05,2.4958121987382703e-08
918,droplet,3m,18m,male,Tsc22d1,3.386664867401123,0.000669832166749984,0.0001977851934498176,0.0011630636872723699,0.0
919,droplet,3m,18m,male,Glrx,3.383941173553467,4.169529347564094e-05,0.00014109442417975515,0.0002813020837493241,0.0
920,droplet,3m,18m,male,D830031N03Rik,3.3762941360473633,1.1744419680326246e-05,3.478493226793944e-06,6.10552160651423e-05,8.0750102167325e-09
921,droplet,3m,18m,male,Pbx1,3.3760712146759033,0.00013012680574320257,3.854385795420967e-05,0.000247383548412472,0.0
922,droplet,3m,18m,male,Cybb,3.3693673610687256,4.124268889427185e-05,0.00013896176824346185,0.00030670210253447294,4.23601441416854e-310
923,droplet,3m,18m,male,Prrx2,3.358773708343506,4.785117562278174e-05,1.4246619684854522e-05,0.00015257940685842186,1.0867641559488934e-106
924,droplet,3m,18m,male,Ly6c1,3.354142665863037,0.000197035915334709,0.0006608865805901587,0.0019002861808985472,1.1231279976918075e-251
925,droplet,3m,18m,male,Dck,3.3532164096832275,8.50868491397705e-06,2.853146543202456e-05,8.923327550292015e-05,2.7735622763141664e-57
926,droplet,3m,18m,male,Bgn,3.3511345386505127,0.0011901888065040112,0.0003551599511411041,0.0018912892555817962,0.0
927,droplet,3m,18m,male,Nusap1,3.349241256713867,6.944741471670568e-06,2.3259617591975257e-05,0.00010633335477905348,1.1740016454865728e-32
928,droplet,3m,18m,female,Trim10,3.345396041870117,1.710773904051166e-05,5.113814950163942e-06,0.00015992639237083495,4.3075607149160655e-10
929,droplet,3m,18m,male,Cth,3.3366036415100098,1.715529288048856e-05,5.141542715136893e-06,9.246701665688306e-05,2.7736886684487947e-18
930,droplet,3m,18m,male,Folr2,3.334980010986328,6.3431248236156534e-06,2.1154197384021245e-05,0.0001668766199145466,1.1741892775763687e-13
931,droplet,3m,18m,male,Ahdc1,3.333163261413574,2.9489216103684157e-05,8.847215212881565e-06,8.689983224030584e-05,1.5852566578296167e-61
932,droplet,3m,18m,male,Fgf7,3.329627275466919,2.4145509087247774e-05,7.251714578160318e-06,0.00010341918095946312,9.681813269327799e-36
933,droplet,3m,18m,male,Bex2,3.325617790222168,3.2431253202958032e-06,1.0785398444568273e-05,6.686565757263452e-05,3.379852676387926e-06
934,droplet,3m,18m,male,Tmprss11a,3.3249053955078125,3.111678233835846e-05,9.358695933769923e-06,0.00010442818165756762,5.194228754804347e-61
935,droplet,3m,18m,male,Gpc3,3.321787118911743,4.7603840357623994e-05,1.4330791600514203e-05,0.00017389236018061638,2.182109606616768e-87
936,droplet,3m,18m,male,Csf2ra,3.321312189102173,1.8093836843036115e-05,6.009528806316666e-05,0.00013077202311251312,9.472468290148837e-184
937,droplet,3m,18m,male,Pnkp,3.3182919025421143,2.0196233890601434e-05,6.701700476696715e-05,0.00014699329040013254,1.0658246761775929e-218
938,droplet,3m,18m,male,Plagl1,3.317807674407959,2.6251107556163333e-05,7.912183718872257e-06,8.919250103645027e-05,1.0537297364333288e-46
939,droplet,3m,18m,male,Igsf10,3.3158206939697266,1.754466757120099e-05,5.291198249324225e-06,7.596833893330768e-05,2.0192604653358985e-21
940,droplet,3m,18m,male,8430408G22Rik,3.3112525939941406,3.951831240556203e-05,0.0001308551145484671,0.0005904391291551292,7.419504184340208e-94
941,droplet,3m,18m,male,Fjx1,3.310080051422119,2.364739884797018e-05,7.144055416574702e-06,8.195663394872099e-05,1.3435879451867175e-38
942,droplet,3m,18m,male,Isg15,3.3085432052612305,4.7795776481507346e-05,0.0001581343967700377,0.0006603147485293448,5.077316533130511e-111
943,droplet,3m,18m,female,Cldn2,3.3067314624786377,9.154034160019364e-06,3.0269935450633056e-05,0.00015561962209176272,1.0483453113746722e-38
944,droplet,3m,18m,female,Fam151a,3.3059241771698,7.290558187378338e-06,2.4102035240503028e-05,0.00011337864270899445,3.686424288072285e-31
945,droplet,3m,18m,male,Synpo,3.3027737140655518,3.4079224860761315e-05,1.0318363820260856e-05,0.00010960115469060838,2.319612889158618e-69
946,droplet,3m,18m,male,Hspa12b,3.3004629611968994,3.3272092423430877e-06,1.098133361665532e-05,6.50039582978934e-05,6.439348549413028e-07
947,droplet,3m,18m,male,Coro2b,3.2899086475372314,3.395644398551667e-06,1.1171362530149054e-05,5.260228499537334e-05,7.912455775740233e-08
948,droplet,3m,18m,male,0610007N19Rik,3.2895126342773438,0.0001354848500341177,4.118690776522271e-05,0.00024947960628196597,0.0
949,droplet,3m,18m,male,Gpsm3,3.288851499557495,4.922562220599502e-05,0.00016189576126635075,0.00029449904104694724,0.0
950,droplet,3m,18m,male,Etv5,3.27693510055542,2.1587318769888952e-05,6.587654297618428e-06,8.77961574587971e-05,3.4839539013961225e-31
951,droplet,3m,18m,male,Igsf3,3.266739845275879,3.612510408856906e-05,1.105845694837626e-05,8.92873722477816e-05,4.4994688968692184e-91
952,droplet,3m,18m,male,Svip,3.2644383907318115,5.968280675006099e-06,1.948308818100486e-05,6.400750135071576e-05,2.1239049856521408e-28
953,droplet,3m,18m,female,Ociad2,3.2627110481262207,2.378302815486677e-05,7.289344466698822e-06,8.454904309473932e-05,5.088375865863839e-39
954,droplet,3m,18m,male,Mki67,3.2614245414733887,9.002573278849013e-06,2.936121563834604e-05,0.00012822974531445652,1.8805524538386983e-45
955,droplet,3m,18m,male,Bcl9l,3.2593140602111816,2.3649885406484827e-05,7.256091976159951e-06,7.289765198947862e-05,2.327605597785969e-41
956,droplet,3m,18m,male,Lcp2,3.2565271854400635,8.500074727635365e-06,2.768072772596497e-05,8.449977030977607e-05,4.9124622796569506e-52
957,droplet,3m,18m,female,Prlr,3.2555224895477295,2.8996553737670183e-05,9.439893619855866e-05,0.00038702916936017573,3.583467475906175e-100
958,droplet,3m,18m,male,Cfp,3.246408462524414,2.177376882173121e-05,7.06865539541468e-05,0.00019400264136493206,6.49268782427938e-153
959,droplet,3m,18m,female,Tmem27,3.245112180709839,8.936177619034424e-05,0.00028998899506404996,0.0012956862337887287,8.5353098373419e-90
960,droplet,3m,18m,male,Spp2,3.243870973587036,2.09223544516135e-05,6.449809916375671e-06,0.00019691867055371404,7.278595061444238e-10
961,droplet,3m,18m,male,Avpr1a,3.2424213886260986,1.0803918485180475e-05,3.332051619509002e-06,5.7080051192315295e-05,3.293827480981594e-06
962,droplet,3m,18m,male,Selplg,3.241522789001465,4.6643297537229955e-05,0.00015119531599339098,0.00035153154749423265,1.0710861789542766e-287
963,droplet,3m,18m,male,G530011O06Rik,3.2399470806121826,8.499111572746187e-06,2.753667467914056e-05,0.00015121104661375284,5.356021149981726e-32
964,droplet,3m,18m,male,Adamts10,3.237492799758911,2.7507689082995057e-05,8.496601367369294e-06,0.00010360018495703116,2.9248801138695146e-46
965,droplet,3m,18m,female,Cpe,3.2322933673858643,2.989004315168131e-05,9.661339572630823e-05,0.0004121638194192201,1.4543878823020944e-90
966,droplet,3m,18m,male,Fmo2,3.2294833660125732,4.0660415834281594e-05,1.2590377082233317e-05,0.00016500562196597457,2.7381523400210115e-63
967,droplet,3m,18m,male,Ctla2b,3.2292466163635254,5.4655311032547615e-06,1.7649550500209443e-05,8.754047303227708e-05,7.722537361610862e-19
968,droplet,3m,18m,male,Ptgis,3.2232983112335205,0.00012381705164443702,3.841315265162848e-05,0.00028905048384331167,6.964009052188166e-257
969,droplet,3m,18m,male,Lat,3.221953868865967,1.66075933520915e-05,5.3508905693888664e-05,0.00026985848671756685,9.489129733068786e-59
970,droplet,3m,18m,male,Zbed6,3.2216012477874756,2.0561672499752603e-05,6.382437732099788e-06,6.409431807696819e-05,1.418218341042262e-31
971,droplet,3m,18m,female,Gsta4,3.2180049419403076,9.828215115703642e-05,3.05413304886315e-05,0.0005160426371730864,1.83324725372272e-71
972,droplet,3m,18m,male,Fn1,3.217944622039795,0.0007177843945100904,0.00022305679158307612,0.0018171817064285278,9.10235809937742e-310
973,droplet,3m,18m,male,Slco1a1,3.214232921600342,1.3310700524016283e-05,4.141174031246919e-06,0.00010858179302886128,1.671773401373613e-07
974,droplet,3m,18m,male,Evi2b,3.2140555381774902,1.1584332241909578e-05,3.723269037436694e-05,9.401868737768382e-05,2.1301837688326935e-88
975,droplet,3m,18m,female,Ndufa4l2,3.211617946624756,5.207382491789758e-05,1.6214200513786636e-05,0.0002499390975572169,1.146427586819602e-56
976,droplet,3m,18m,male,Fam151a,3.2094733715057373,5.291722573019797e-06,1.698364576441236e-05,0.0001048925842042081,5.545426936304192e-15
977,droplet,3m,18m,male,Raph1,3.206845998764038,7.138797809602693e-05,2.2261116100708023e-05,0.00016516655159648508,2.8994199486650422e-207
978,droplet,3m,18m,male,Pank1,3.204096794128418,2.9299160814844072e-05,9.14427982934285e-06,0.00010766743071144447,3.033625676012832e-49
979,droplet,3m,18m,male,Dgat1,3.2004785537719727,1.5890102076809853e-05,5.085593511466868e-05,0.00013435340952128172,1.6051921980767985e-130
980,droplet,3m,18m,female,Slc40a1,3.19689679145813,1.4401984117284883e-05,4.604165951604955e-05,0.00033089317730627954,1.5430411339826876e-29
981,droplet,3m,18m,male,Arg1,3.1960742473602295,1.3256859347166028e-05,4.147856088820845e-06,0.00012392688950058073,4.256016353591136e-06
982,droplet,3m,18m,male,Fap,3.1916444301605225,2.536559804866556e-05,7.947500307636801e-06,0.0001030894200084731,1.7650644258459701e-38
983,droplet,3m,18m,male,Has1,3.188840389251709,4.1025225073099136e-05,0.0001308228966081515,0.0005892034387215972,8.13998205356237e-92
984,droplet,3m,18m,male,Cdkn3,3.185333728790283,5.601938937616069e-06,1.7844047761172988e-05,7.118404028005898e-05,6.933301339424853e-22
985,droplet,3m,18m,male,Ephb3,3.1838624477386475,1.8537737560109235e-05,5.822404546051985e-06,6.753642082912847e-05,1.0043812320661126e-24
986,droplet,3m,18m,male,Tnfrsf19,3.180088758468628,1.6668780517647974e-05,5.241607595962705e-06,7.02620018273592e-05,8.1921030909027e-19
987,droplet,3m,18m,male,Klrd1,3.17294979095459,3.725527130882256e-05,1.1741524758690502e-05,0.00024335150374099612,4.2897293884640755e-30
988,droplet,3m,18m,male,Edil3,3.170475959777832,1.036219055094989e-05,3.268338105044677e-06,5.3065123211126775e-05,7.699369755780622e-06
989,droplet,3m,18m,female,Hsd3b4,3.1697628498077393,1.6870279068825766e-05,5.347478872863576e-05,0.00033757134224288166,8.32958175804559e-37
990,droplet,3m,18m,female,Gm11428,3.1670525074005127,7.461419590981677e-05,0.00023630708165001124,0.0014244446065276861,8.714306884347183e-51
991,droplet,3m,18m,male,Grina,3.16556453704834,6.0629707149928436e-05,0.00019192724721506238,0.0003982267517130822,0.0
992,droplet,3m,18m,male,Plac8,3.1573729515075684,0.00021816672233399004,0.00068883370840922,0.0016686192248016596,5.00296368324485e-310
993,droplet,3m,18m,male,Serinc5,3.157132625579834,3.52894130628556e-05,1.1177677151863463e-05,0.00010778015712276101,3.0950361191147005e-74
994,droplet,3m,18m,male,D0H4S114,3.15372371673584,4.670240014092997e-05,1.4808651940256823e-05,0.00014264647325035185,1.5780594809225506e-96
995,droplet,3m,18m,male,Pdgfrl,3.15195894241333,3.173473305650987e-05,1.0068256415252108e-05,0.00011667865328490734,7.407764899476355e-52
996,droplet,3m,18m,male,Art4,3.1470139026641846,1.226283438882092e-05,3.8966563806752674e-06,6.914338155183941e-05,1.7486781184562572e-08
997,droplet,3m,18m,male,Anxa3,3.1468639373779297,4.065168832312338e-05,0.00012792533379979432,0.0002588688803371042,0.0
998,droplet,3m,18m,male,Irf7,3.1418073177337646,2.0371451682876796e-05,6.400317943189293e-05,0.00020669461810030043,3.2943975018221513e-118
999,droplet,3m,18m,male,Klre1,3.14166522026062,2.2931199055165052e-05,7.2990578701137565e-06,0.00018960333545692265,4.5947015979593276e-14
1000,droplet,3m,18m,male,Gpr18,3.132823944091797,1.541874917165842e-05,4.921676463709446e-06,8.184965554391965e-05,7.899285460874331e-14
1001,droplet,3m,18m,male,Rad51l1,3.128460645675659,1.1396078662073705e-05,3.642710225904011e-06,5.812324889120646e-05,1.6937345669651864e-07
1002,droplet,3m,18m,male,Ccnb1,3.1239376068115234,7.739491593383718e-06,2.417769246676471e-05,9.906661580316722e-05,9.798425191630682e-34
1003,droplet,3m,18m,male,Bach2,3.1177268028259277,1.6481020793435164e-05,5.2862292250210885e-06,6.851710350019857e-05,6.935243111955611e-18
1004,droplet,3m,18m,male,Aff3,3.1114180088043213,1.767138746799901e-05,5.6795274758769665e-06,6.858768756501377e-05,4.163617717517878e-21
1005,droplet,3m,18m,male,Kdelr3,3.110764741897583,4.247073957230896e-05,1.3652827874466311e-05,0.00011739457841031253,1.9945419517805166e-98
1006,droplet,3m,18m,male,Egfl6,3.1041622161865234,1.140202130045509e-05,3.673138735393877e-06,5.4798223573016e-05,1.9002132560974672e-07
1007,droplet,3m,18m,male,Cd27,3.102581024169922,7.692859071539715e-06,2.386772212048527e-05,0.00014973420184105635,1.0584543086436435e-22
1008,droplet,3m,18m,male,Xdh,3.100079298019409,2.1818874301970936e-05,6.764024874428287e-05,0.00015307741705328226,8.08228599932937e-195
1009,droplet,3m,18m,female,Foxq1,3.098275661468506,2.8006092179566622e-05,9.03925047168741e-06,0.0002340984792681411,1.3916510121591111e-18
1010,droplet,3m,18m,male,Rbp1,3.092716693878174,0.0001658637629589066,5.3630443289875984e-05,0.00036509730853140354,2.8853533e-317
1011,droplet,3m,18m,male,Oasl1,3.0893146991729736,3.874971753248246e-06,1.1971010280831251e-05,7.715142419328913e-05,3.1632863933714756e-07
1012,droplet,3m,18m,male,Ap1s2,3.082707166671753,4.404237188282423e-06,1.3576976016338449e-05,5.5341701227007434e-05,5.102277751192319e-12
1013,droplet,3m,18m,male,Pgd,3.081498384475708,4.5608627260662615e-05,0.00014054290659260005,0.00023763002536725253,0.0
1014,droplet,3m,18m,female,Raver1-fdx1l,3.0792407989501953,3.7420750231831335e-06,1.1522753084136639e-05,5.2212770242476836e-05,6.805214505850657e-08
1015,droplet,3m,18m,male,Sertad2,3.078321695327759,0.0001076790431397967,3.497978832456283e-05,0.0001869844418251887,0.0
1016,droplet,3m,18m,male,Mettl7a1,3.073784112930298,0.0001053543746820651,3.427513729548082e-05,0.0003315471112728119,1.628453491628325e-155
1017,droplet,3m,18m,male,Fhl2,3.072969436645508,3.253089380450547e-05,1.058614179783035e-05,0.00010974278120556846,2.93254486590653e-59
1018,droplet,3m,18m,male,6030408B16Rik,3.06947660446167,1.2325965144555084e-05,4.01565603169729e-06,7.763169560348615e-05,1.521612637382206e-07
1019,droplet,3m,18m,male,Barx2,3.068072557449341,7.928066042950377e-05,2.5840541638899595e-05,0.00021684914827346802,3.364280083757214e-171
1020,droplet,3m,18m,male,Aldoc,3.0671372413635254,1.1410324077587575e-05,3.720185986821889e-06,5.814038740936667e-05,2.2215843984547248e-07
1021,droplet,3m,18m,male,Tspan7,3.0632636547088623,4.102545790374279e-05,0.00012567179510369897,0.000480656890431419,1.379208046478515e-129
1022,droplet,3m,18m,male,Chst2,3.0616707801818848,1.202412477141479e-05,3.927307261619717e-06,6.389275222318247e-05,4.8440900347759506e-08
1023,droplet,3m,18m,male,Nlrp3,3.0600404739379883,5.7607994676800445e-06,1.7628282876103185e-05,0.00010100146755576134,8.370940790806892e-16
1024,droplet,3m,18m,male,Il18r1,3.0573441982269287,1.1361643373675179e-05,3.7161798900342546e-06,7.915590686025098e-05,5.207393932968263e-06
1025,droplet,3m,18m,male,Csf2rb2,3.0569984912872314,3.6842491226707352e-06,1.1262746738793794e-05,6.855217361589894e-05,2.0934362349477258e-06
1026,droplet,3m,18m,male,Rnd1,3.0560052394866943,3.0043640435906127e-05,9.181352652376518e-05,0.0005788178532384336,9.10736163374154e-45
1027,droplet,3m,18m,female,Esrp1,3.0555994510650635,1.101815087167779e-05,3.6058875139133306e-06,4.2855943320319057e-05,2.97000217329616e-07
1028,droplet,3m,18m,male,Kank2,3.0538930892944336,2.273806785524357e-05,7.445599294442218e-06,8.046926086535677e-05,8.207276371603129e-34
1029,droplet,3m,18m,male,Cyp4f18,3.052544355392456,1.7400330762029625e-05,5.311528730089776e-05,0.00015955533308442682,5.717992705548299e-107
1030,droplet,3m,18m,male,Pik3r1,3.0509588718414307,8.045618596952409e-05,2.6370784325990826e-05,0.00019017723388969898,4.4090677329060473e-212
1031,droplet,3m,18m,male,Fxyd1,3.046936511993408,0.0002449120511300862,8.037976658670232e-05,0.00043726374860852957,0.0
1032,droplet,3m,18m,male,Stk38l,3.043354034423828,2.445650170557201e-05,8.036035069380887e-06,8.597696432843804e-05,3.877566059842677e-38
1033,droplet,3m,18m,male,Vasn,3.0423309803009033,9.610399138182402e-05,3.158893377985805e-05,0.00022740446729585528,1.2862638280521314e-227
1034,droplet,3m,18m,male,Npr2,3.040560722351074,2.0125529772485606e-05,6.619018222409068e-06,7.445894880220294e-05,1.3300509985601882e-26
1035,droplet,3m,18m,male,Irx3,3.0394768714904785,2.2010830434737727e-05,7.241650109790498e-06,0.00010313920211046934,1.1825298621618924e-25
1036,droplet,3m,18m,male,Tril,3.0388782024383545,1.4167799236020073e-05,4.662179890146945e-06,7.089499558787793e-05,6.703754510970956e-12
1037,droplet,3m,18m,male,Acsf2,3.0343234539031982,2.4883893274818547e-05,8.20080367702758e-06,7.99784975242801e-05,7.482578875058334e-41
1038,droplet,3m,18m,male,Wnt5a,3.0281434059143066,1.1330776942486409e-05,3.7418221836560406e-06,5.835253614350222e-05,3.9690190388703104e-07
1039,droplet,3m,18m,male,Zbp1,3.025036573410034,1.1939610885747243e-05,3.611776264733635e-05,0.00011492337216623127,1.318485995185373e-68
1040,droplet,3m,18m,male,Tie1,3.0248398780822754,1.1446013559179846e-05,3.462236054474488e-05,0.00014256552094593644,6.944371107591158e-49
1041,droplet,3m,18m,male,Atxn7,3.021989107131958,4.898525730823167e-05,1.620960574655328e-05,0.00011545779852895066,3.697184117247269e-129
1042,droplet,3m,18m,male,F10,3.01482892036438,1.0198563359153923e-05,3.074692722293548e-05,0.00011290069232927635,1.7820168516583736e-45
1043,droplet,3m,18m,male,Psd3,3.005985736846924,1.8960650777444243e-05,6.307630883384263e-06,6.799840048188344e-05,4.2621249256907944e-24
1044,droplet,3m,18m,female,Ero1lb,3.0051183700561523,1.62444484885782e-05,4.881649510934949e-05,0.00018381685367785394,4.7399130213345365e-81
1045,droplet,3m,18m,male,Timp3,3.003997325897217,0.0006852385704405606,0.0002281089109601453,0.00145449279807508,0.0
1046,droplet,3m,18m,female,Gsto1,3.0023555755615234,0.00016072690777946264,5.35336002940312e-05,0.0004950552247464657,2.8420398457279978e-201
1047,droplet,3m,18m,male,Nr1d2,3.001260995864868,3.894215478794649e-05,1.2975263416592497e-05,9.445660543860868e-05,3.5775126774667507e-93
1048,droplet,3m,18m,male,Tmem98,2.9988009929656982,1.446101759938756e-05,4.822265509574208e-06,5.777189289801754e-05,2.134432705044557e-13
1049,droplet,3m,18m,female,Slc6a18,2.997974395751953,5.330120984581299e-06,1.5979569070623256e-05,0.0001455322199035436,6.795780306373172e-08
1050,droplet,3m,18m,male,Sod3,2.9963231086730957,0.0002261655026813969,7.54810098442249e-05,0.0006817893008701503,4.959607217091448e-191
1051,droplet,3m,18m,male,Fgfr2,2.9962635040283203,3.412546357139945e-05,1.1389339306333568e-05,8.779276686254889e-05,7.670938170535046e-75
1052,droplet,3m,18m,male,Znrf3,2.994737386703491,1.432582939742133e-05,4.783667009178316e-06,6.119027966633439e-05,7.800641547262404e-13
1053,droplet,3m,18m,male,Aurkb,2.99406099319458,3.8007422062946716e-06,1.1379656825738493e-05,4.692374204751104e-05,1.5883621165304348e-07
1054,droplet,3m,18m,male,Trf,2.9919509887695312,0.00044412919669412076,0.0001484413369325921,0.0020877020433545113,6.3205563329593826e-86
1055,droplet,3m,18m,male,Ptpn14,2.9900686740875244,2.323504668311216e-05,7.77073910285253e-06,7.408098463201895e-05,1.9170843833384702e-35
1056,droplet,3m,18m,male,Stard13,2.981494426727295,2.0750565454363823e-05,6.959785878279945e-06,8.116371463984251e-05,1.5195488752752607e-26
1057,droplet,3m,18m,male,Nol3,2.980053424835205,1.4399788597074803e-05,4.832056220038794e-06,6.116947770351544e-05,6.117505121723239e-13
1058,droplet,3m,18m,male,Eng,2.979893445968628,5.245397915132344e-05,0.0001563072728458792,0.0005271090776659548,5.103297503935614e-146
