,Dataset,Start age,End age,sex,tissue,subtissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
2414,droplet,3m,24m,male,Kidney,nan,8430410K20Rik,5.077885150909424,3.005664075317327e-05,5.919124760112027e-06,7.964408723637462e-05,4.674455238892671e-16
2415,droplet,3m,24m,male,Kidney,nan,Baz1a,5.07109260559082,1.9229169993195683e-05,9.75129078142345e-05,0.00016481518105138093,2.368362689038113e-134
2416,droplet,3m,24m,male,Bladder,nan,Mmp2,5.06982421875,0.0004831049300264567,9.529027011012658e-05,0.000705498328898102,3.5787915974589325e-108
2417,droplet,3m,24m,male,Kidney,nan,Cxcr4,5.069346904754639,1.14039758045692e-05,5.7810713769868016e-05,0.00013428380771074444,1.2576551643510603e-57
2418,droplet,3m,24m,male,Kidney,nan,Fbxo5,5.063835620880127,3.5289049264974892e-06,1.7869799194158986e-05,8.654061093693599e-05,4.42354911840345e-11
2419,droplet,3m,24m,male,Kidney,nan,Slc39a13,5.061178684234619,2.9275282940943725e-05,5.784280801890418e-06,8.456926298094913e-05,2.5172458130630243e-13
2420,droplet,3m,24m,male,Bladder,nan,Tmem45a,5.057337760925293,4.802799230674282e-05,9.496693564869929e-06,9.613417932996526e-05,1.826564351350677e-46
2421,droplet,3m,24m,male,Kidney,nan,Slc16a6,5.052459716796875,3.981579084211262e-06,2.0116773157496937e-05,7.195297803264111e-05,1.4496170885358982e-19
2422,droplet,3m,24m,male,Kidney,nan,Lmnb1,5.052166938781738,9.049282198247965e-06,4.571848694467917e-05,0.00011782777437474579,3.957344416834642e-43
2423,droplet,3m,24m,male,Spleen,nan,Slc16a10,5.042078018188477,4.526246812019963e-06,2.282169407408219e-05,9.255688928533345e-05,3.274891241174749e-17
2424,droplet,3m,24m,male,Kidney,nan,Mmaa,5.041470527648926,1.9650111426017247e-05,3.8976936593826395e-06,6.602588837267831e-05,7.418371511724886e-08
2425,droplet,3m,24m,male,Kidney,nan,Rps20,5.040614604949951,0.0009460049914196134,0.0047684465534985065,0.0026033229660242796,0.0
2426,droplet,3m,24m,male,Kidney,nan,Cnn2,5.040345191955566,7.52629348426126e-05,0.000379351171432063,0.0003817601827904582,0.0
2427,droplet,3m,24m,male,Kidney,nan,Oat,5.0398406982421875,0.0002536079555284232,5.032062836107798e-05,0.00031810314976610243,4.05214566808648e-100
2428,droplet,3m,24m,male,Kidney,nan,Acaa2,5.037517070770264,0.00019491724378895015,3.869311694870703e-05,0.0002475686778780073,3.376475124233131e-96
2429,droplet,3m,24m,male,Kidney,nan,Rps24,5.0328369140625,0.001551809604279697,0.007810004986822605,0.003914817702025175,0.0
2430,droplet,3m,24m,male,Kidney,nan,Ppp3cc,5.030436038970947,8.748316759010777e-06,4.4007851101923734e-05,0.00011151611397508532,3.1908208466398285e-49
2431,droplet,3m,24m,male,Kidney,nan,Nacc2,5.019127368927002,3.9730555727146566e-05,7.91582806414226e-06,9.557450539432466e-05,2.805977419202681e-21
2432,droplet,3m,24m,male,Kidney,nan,A430035B10Rik,5.015270709991455,4.075037850270746e-06,2.0437422790564597e-05,8.126018656184897e-05,6.892767577764906e-17
2433,droplet,3m,24m,male,Bladder,nan,Kazald1,5.010801315307617,7.702743459958583e-05,1.537227763037663e-05,0.0001446880924049765,4.7666129224728056e-60
2434,droplet,3m,24m,male,Kidney,nan,Irf8,5.009932994842529,6.119724275777116e-05,0.000306594098219648,0.00048619339941069484,3.4739234979047924e-124
2435,droplet,3m,24m,male,Kidney,nan,Ero1lb,5.007885456085205,6.154184120532591e-06,3.081945396843366e-05,9.42257174756378e-05,8.628232027093031e-35
2436,droplet,3m,24m,male,Kidney,nan,Tsc2,5.005005359649658,2.980480348924175e-05,5.954998414381407e-06,8.11174904811196e-05,4.294146739163717e-15
2437,droplet,3m,24m,male,Kidney,nan,Mbnl3,5.004862308502197,3.1338995540863834e-06,1.568473999213893e-05,5.767824040958658e-05,8.876886456239074e-13
2438,droplet,3m,24m,male,Kidney,nan,BC030336,5.0043559074401855,1.9477807654766366e-05,3.8921698433114216e-06,6.23441010247916e-05,1.3076975380026955e-08
2439,droplet,3m,24m,male,Kidney,nan,Ano6,4.997071266174316,7.771294622216374e-05,1.5551697288174182e-05,0.00013980647781863809,1.13404077914229e-43
2440,droplet,3m,24m,male,Kidney,nan,Tnfaip2,4.996923446655273,9.445651085115969e-05,1.890293242468033e-05,0.00021076342090964317,1.9224829180478833e-28
2441,droplet,3m,24m,male,Kidney,nan,Crat,4.9861907958984375,6.243880488909781e-05,1.2522345059551299e-05,0.0001169617535197176,7.224129743615817e-39
2442,droplet,3m,24m,male,Kidney,nan,Fam38a,4.983856201171875,4.4651736970990896e-05,8.959274055087008e-06,0.00010275257955072448,5.021869020254855e-24
2443,droplet,3m,24m,male,Kidney,nan,Nicn1,4.982951641082764,1.8642125723999925e-05,3.7411803077702643e-06,6.074162956792861e-05,5.5258431158942185e-08
2444,droplet,3m,24m,male,Kidney,nan,Mccc2,4.982497692108154,5.5193831940414384e-05,1.1077541785198264e-05,0.00011632469249889255,4.305629652593498e-30
2445,droplet,3m,24m,male,Kidney,nan,Pdha1,4.981505870819092,0.00026428085402585566,5.3052401199238375e-05,0.00028704077703878284,8.801843094054074e-133
2446,droplet,3m,24m,male,Kidney,nan,Ppt2,4.966678619384766,9.779652464203537e-05,1.969052573258523e-05,0.0001488453708589077,1.2705601161741627e-61
2447,droplet,3m,24m,male,Kidney,nan,Acy1,4.962005615234375,2.5134328097919933e-05,5.0653557082114276e-06,7.462604844477028e-05,1.3711197268676737e-11
2448,droplet,3m,24m,male,Bladder,nan,Gata5,4.960740089416504,2.0639885406126268e-05,4.160645403317176e-06,5.902174234506674e-05,1.2215596346316388e-15
2449,droplet,3m,24m,male,Kidney,nan,Nqo2,4.95704984664917,3.5682991438079625e-05,7.198431831056951e-06,8.723278733668849e-05,4.5327364804992335e-20
2450,droplet,3m,24m,male,Kidney,nan,Kif3a,4.955397129058838,1.862370118033141e-05,3.7582653931167442e-06,6.507564830826595e-05,7.68919214185804e-07
2451,droplet,3m,24m,male,Bladder,nan,Serpina3n,4.955024719238281,0.0003133851569145918,6.324593414319679e-05,0.0005891976761631668,2.6599614115138777e-65
2452,droplet,3m,24m,male,Kidney,nan,Pcyt1a,4.939357757568359,4.538385837804526e-05,9.188209332933184e-06,0.0001005370868369937,7.06247641506303e-26
2453,droplet,3m,24m,male,Bladder,nan,Col4a2,4.939114093780518,0.0001274876995012164,2.581185253802687e-05,0.00021915203251410276,2.97372999284215e-74
2454,droplet,3m,24m,male,Kidney,nan,Sdhc,4.936327934265137,0.000283765431959182,5.748512558056973e-05,0.0002812859311234206,7.102034834920421e-159
2455,droplet,3m,24m,male,Kidney,nan,Ndufb9,4.935206413269043,0.0009468374773859978,0.00019185367273166776,0.0008103136788122356,8.226943148737034e-221
2456,droplet,3m,24m,male,Kidney,nan,Cish,4.931446552276611,3.7203786632744595e-05,7.544192612840561e-06,9.035898256115615e-05,7.6766014905893e-20
2457,droplet,3m,24m,male,Spleen,nan,Isg20,4.931285858154297,1.882487049442716e-05,9.283082908950746e-05,0.00027638213941827416,3.6069077577949477e-50
2458,droplet,3m,24m,male,Kidney,nan,Ech1,4.9287567138671875,0.0004099216894246638,8.316939056385309e-05,0.00037277257069945335,5.539127040083724e-191
2459,droplet,3m,24m,male,Tongue,nan,Cxcl2,4.928390979766846,2.748535553109832e-05,0.0001354585838271305,0.0009565231739543378,7.2999157028744895e-09
2460,droplet,3m,24m,male,Kidney,nan,ORF61,4.9267778396606445,7.570393790956587e-05,1.536580930405762e-05,0.00013130833394825459,2.3061888382498905e-46
2461,droplet,3m,24m,male,Spleen,nan,Dapl1,4.9247517585754395,8.135534881148487e-05,1.651968341320753e-05,0.0003199977509211749,2.567638458426122e-16
2462,droplet,3m,24m,male,Tongue,nan,H2-Q4,4.919412136077881,8.120346137729939e-06,3.994733560830355e-05,0.0001593355555087328,1.4034309245514025e-31
2463,droplet,3m,24m,male,Kidney,nan,Zc3hav1,4.914673328399658,6.8987706072221044e-06,3.39052094204817e-05,9.351244807476178e-05,3.1336869544929256e-38
2464,droplet,3m,24m,male,Kidney,nan,Ulk1,4.913696765899658,3.217215999029577e-05,6.5474441726109944e-06,8.17295367596671e-05,1.6419447515278428e-17
2465,droplet,3m,24m,male,Kidney,nan,AI467606,4.911818981170654,1.2007989425910637e-05,5.898107337998226e-05,0.00012908810458611697,2.402323934539767e-69
2466,droplet,3m,24m,male,Kidney,nan,Impad1,4.9072747230529785,2.0295938156777993e-05,4.135887138545513e-06,6.251797458389774e-05,1.8716809843806097e-09
2467,droplet,3m,24m,male,Kidney,nan,Trap1,4.904975891113281,0.00010052214202005416,2.049390968750231e-05,0.00015766496653668582,7.540995342896639e-59
2468,droplet,3m,24m,male,Kidney,nan,Rps15a,4.903738021850586,0.0012631082208827138,0.006193951703608036,0.0032134526409208775,0.0
2469,droplet,3m,24m,male,Kidney,nan,Nbr1,4.899498462677002,7.156918582040817e-05,1.4607449884351809e-05,0.0001271641522180289,1.1281752856500555e-43
2470,droplet,3m,24m,male,Kidney,nan,Nenf,4.897653579711914,0.00016625015996396542,3.394485975150019e-05,0.00019186393183190376,2.728371087403656e-112
2471,droplet,3m,24m,male,Bladder,nan,Spon1,4.897408485412598,0.00021965306950733066,4.485087629291229e-05,0.00035966280847787857,1.3352500786247504e-80
2472,droplet,3m,24m,male,Kidney,nan,Rps7,4.893001556396484,0.001077231951057911,0.005270897410809994,0.002717570634558797,0.0
2473,droplet,3m,24m,male,Kidney,nan,Cox6a1,4.8918843269348145,0.001940248068422079,0.00039662592462264,0.0013861596817150712,5.9697e-319
2474,droplet,3m,24m,male,Kidney,nan,Gm5918,4.891443729400635,1.7466352801420726e-05,3.5707962524611503e-06,5.703423448721878e-05,1.7912356695652527e-07
2475,droplet,3m,24m,male,Kidney,nan,Dck,4.8907365798950195,4.516918579611229e-06,2.209106423833873e-05,7.703856681473553e-05,2.0580850146741104e-21
2476,droplet,3m,24m,male,Kidney,nan,Cxx1b,4.883526802062988,4.329014336690307e-05,8.864523806551006e-06,0.00010896045569097623,1.4934265704790784e-19
2477,droplet,3m,24m,male,Kidney,nan,Immt,4.8818440437316895,0.00020520773250609636,4.2034880607388914e-05,0.0002489399630576372,6.168861651835755e-104
2478,droplet,3m,24m,male,Kidney,nan,Hspa9,4.878439903259277,0.00038116861833259463,7.813330012140796e-05,0.0003728483570739627,1.404019935662534e-163
2479,droplet,3m,24m,male,Kidney,nan,Gm12070,4.878385543823242,2.255501749459654e-05,4.623458607966313e-06,6.320016109384596e-05,3.5944514419319727e-12
2480,droplet,3m,24m,male,Kidney,nan,Ankrd33b,4.877018928527832,3.1760191632201895e-05,6.5122130763484165e-06,9.1222369519528e-05,2.5754269819212354e-13
2481,droplet,3m,24m,male,Spleen,nan,Lilrb4,4.876049995422363,6.783392109355191e-06,3.3076164982048795e-05,0.00011043698759749532,6.827564276982798e-28
2482,droplet,3m,24m,male,Kidney,nan,Vill,4.875969886779785,2.6411786166136153e-05,5.416723979578819e-06,8.47812116262503e-05,6.294297087346137e-10
2483,droplet,3m,24m,male,Kidney,nan,Slc23a1,4.8754496574401855,2.6646690457710065e-05,5.465482900035568e-06,7.574976916657761e-05,1.0267880399011106e-12
2484,droplet,3m,24m,male,Kidney,nan,Txndc5,4.87195348739624,4.602262197295204e-05,0.00022422007168643177,0.0008156664553098381,8.736010926884207e-51
2485,droplet,3m,24m,male,Kidney,nan,Lipa,4.867517948150635,0.00012482854072004557,2.564521309977863e-05,0.0002132543595507741,3.4865964152696048e-50
2486,droplet,3m,24m,male,Kidney,nan,Trpm7,4.867202281951904,6.988111272221431e-05,1.4357551663124468e-05,0.00015752298349980265,6.74612973078335e-27
2487,droplet,3m,24m,male,Kidney,nan,Snx19,4.86564302444458,2.1348796508391388e-05,4.38766119259526e-06,6.949387170607224e-05,1.1979097207694289e-08
2488,droplet,3m,24m,male,Kidney,nan,Fbxw8,4.863755702972412,3.231592563679442e-05,6.6442321440263186e-06,8.100096601992846e-05,5.3467735327050474e-18
2489,droplet,3m,24m,male,Kidney,nan,Atp5g1,4.862695217132568,0.0013223103014752269,0.000271929515292868,0.0011552724754437804,1.3093011990542105e-210
2490,droplet,3m,24m,male,Kidney,nan,D16Ertd472e,4.861343860626221,3.5108971587760607e-06,1.7067683074856177e-05,6.436622788896784e-05,2.6190095223346265e-13
2491,droplet,3m,24m,male,Kidney,nan,Rtn4ip1,4.858797073364258,2.054065407719463e-05,4.227517365507083e-06,6.979380850680172e-05,1.1684579522151817e-07
2492,droplet,3m,24m,male,Spleen,nan,C3,4.855687141418457,3.428257741688867e-06,1.664655064814724e-05,8.337763574672863e-05,1.4870827605934089e-08
2493,droplet,3m,24m,male,Kidney,nan,Nkiras1,4.851600646972656,3.1236166250891984e-05,6.438320724555524e-06,8.255063585238531e-05,7.560450333979168e-16
2494,droplet,3m,24m,male,Kidney,nan,Mthfd1,4.848450183868408,9.019611752592027e-05,1.8603081116452813e-05,0.0001521114318165928,8.208710048322388e-50
2495,droplet,3m,24m,male,Kidney,nan,Rps13,4.846809387207031,0.0010013268329203129,0.004853240214288235,0.0024601046461611986,0.0
2496,droplet,3m,24m,male,Kidney,nan,Klhl9,4.832709312438965,5.427673750091344e-05,1.123111906053964e-05,0.00010237099922960624,1.4659505621422816e-36
2497,droplet,3m,24m,male,Kidney,nan,Gpr137b,4.831653594970703,4.7319623263319954e-05,9.793669960345142e-06,0.00010510710126254708,1.4043587358026538e-25
2498,droplet,3m,24m,male,Kidney,nan,Hck,4.8306169509887695,1.652041646593716e-05,7.980381633387879e-05,0.0001710975484456867,2.3882372507349617e-74
2499,droplet,3m,24m,male,Kidney,nan,Brp44l,4.8293328285217285,0.00062736397376284,0.00012990696995984763,0.0005729350377805531,3.0112626559070164e-190
2500,droplet,3m,24m,male,Kidney,nan,Vegfb,4.828052997589111,4.881015047430992e-05,1.0109695722348988e-05,0.00011209762305952609,4.019557843909587e-24
2501,droplet,3m,24m,male,Kidney,nan,Nit1,4.827056884765625,6.42956729279831e-05,1.3319849131221417e-05,0.00012315003550611436,9.171906908400204e-37
2502,droplet,3m,24m,male,Kidney,nan,Lpp,4.826560974121094,7.064724923111498e-05,1.4637180356658064e-05,0.00012807520397473127,2.619662214061201e-41
2503,droplet,3m,24m,male,Kidney,nan,Ndufab1,4.824685096740723,0.00040620725485496223,8.419352525379509e-05,0.0003846098843496293,1.7158532556440376e-174
2504,droplet,3m,24m,male,Kidney,nan,Slc2a3,4.82194709777832,2.845243898264016e-06,1.3719619346375111e-05,6.330491305561736e-05,2.3979008982743628e-08
2505,droplet,3m,24m,male,Kidney,nan,Dlat,4.820284843444824,9.17588040465489e-05,1.9035969671676867e-05,0.0001457856415072456,5.68187539148075e-56
2506,droplet,3m,24m,male,Kidney,nan,Slfn5,4.819963455200195,7.035640010144562e-05,1.4596873370464891e-05,0.00018427382747177035,4.062797027000285e-19
2507,droplet,3m,24m,male,Kidney,nan,Csk,4.817164421081543,4.747242564917542e-05,0.0002286824892507866,0.00026634306414052844,1.1568622372757862e-301
2508,droplet,3m,24m,male,Bladder,nan,Rad51l1,4.8157219886779785,3.62430619134102e-05,7.525986347900471e-06,8.965413871919736e-05,1.4797389701429625e-28
2509,droplet,3m,24m,male,Kidney,nan,Slc22a4,4.808653831481934,2.5951645511668175e-05,5.396861979534151e-06,8.05154923000373e-05,2.740030887397428e-10
2510,droplet,3m,24m,male,Kidney,nan,Ascc1,4.8031158447265625,0.00012032473750878125,2.5051389457075857e-05,0.00020607476471923292,9.49351762560553e-50
2511,droplet,3m,24m,male,Kidney,nan,Pim2,4.7918267250061035,5.110608981340192e-06,2.4489158022333868e-05,9.092965046875179e-05,1.2193009316526475e-19
2512,droplet,3m,24m,male,Bladder,nan,Cntn4,4.791800022125244,2.378181670792401e-05,4.963022547599394e-06,7.097788329701871e-05,5.346926820618447e-16
2513,droplet,3m,24m,male,Kidney,nan,Nampt,4.791144847869873,0.00012188153777970001,2.5438916054554284e-05,0.00020559076801873744,3.5172004833387446e-51
2514,droplet,3m,24m,male,Kidney,nan,Ifi30,4.789763450622559,6.520665192510933e-05,0.00031232443870976567,0.0004829593235626817,2.2030158892408192e-214
2515,droplet,3m,24m,male,Kidney,nan,Bex4,4.78847074508667,2.8241747713764198e-05,5.89786304772133e-06,9.451174264540896e-05,5.975965637347543e-09
2516,droplet,3m,24m,male,Bladder,nan,Serpinf1,4.784878730773926,0.00017419927462469786,3.640620343503542e-05,0.00029725595959462225,1.5614126886751427e-73
2517,droplet,3m,24m,male,Bladder,nan,Fkbp14,4.779424667358398,3.9617363654542714e-05,8.289148354378995e-06,8.568295743316412e-05,5.308903462453482e-37
2518,droplet,3m,24m,male,Kidney,nan,BC147527,4.779034614562988,2.8651854790950892e-06,1.369282472296618e-05,5.7373788877157494e-05,9.602746667832892e-09
2519,droplet,3m,24m,male,Kidney,nan,Cox5b,4.773099422454834,0.0017323659267276525,0.00036294362507760525,0.0013803038746118546,1.975883702810493e-252
2520,droplet,3m,24m,male,Kidney,nan,Atn1,4.773051738739014,3.40693695761729e-05,7.137858119676821e-06,8.419402001891285e-05,1.1842027344372244e-18
2521,droplet,3m,24m,male,Kidney,nan,Vwa5a,4.772251605987549,3.166045280522667e-05,6.6342790887574665e-06,8.60607615322806e-05,4.707182312271605e-15
2522,droplet,3m,24m,male,Kidney,nan,Spint2,4.767518520355225,0.00041169143514707685,8.635340054752305e-05,0.0005376619519665837,6.776951784806026e-90
2523,droplet,3m,24m,male,Kidney,nan,Fpgs,4.765214920043945,2.8932430723216385e-05,6.071588813938433e-06,8.25839742901735e-05,4.776460916572341e-13
2524,droplet,3m,24m,male,Kidney,nan,Mtor,4.764431953430176,3.732537152245641e-05,7.834169082343578e-06,8.519581751897931e-05,2.35766025698878e-22
2525,droplet,3m,24m,male,Kidney,nan,Smad1,4.760656833648682,3.344179276609793e-05,7.024616479611723e-06,0.00010331803787266836,1.632476513535441e-11
2526,droplet,3m,24m,male,Bladder,nan,Wisp1,4.759613037109375,2.043451604549773e-05,4.293313850212144e-06,6.7930668592453e-05,1.1761823652163456e-11
2527,droplet,3m,24m,male,Kidney,nan,D930016D06Rik,4.756320476531982,1.6361847883672453e-05,3.440021146161598e-06,5.749972478952259e-05,6.7585482580491145e-06
2528,droplet,3m,24m,male,Kidney,nan,Myc,4.750607967376709,8.943953616835643e-06,4.2489220504648983e-05,0.00012862686708103865,1.3894587491046372e-38
2529,droplet,3m,24m,male,Kidney,nan,Ccs,4.744223117828369,0.00012559417518787086,2.6473073376109824e-05,0.00016612737090326846,1.4214852222624086e-82
2530,droplet,3m,24m,male,Kidney,nan,Samd8,4.728633403778076,3.308877785457298e-05,6.99753445587703e-06,8.262471965281293e-05,6.811954276196446e-18
2531,droplet,3m,24m,male,Kidney,nan,Spire1,4.728241920471191,2.118718475685455e-05,4.480984898691531e-06,6.700893572997302e-05,5.627907019188237e-09
2532,droplet,3m,24m,male,Kidney,nan,1110065P20Rik,4.724085330963135,5.277154195937328e-05,1.1170742254762445e-05,0.00010931379802059382,7.841906608165141e-30
2533,droplet,3m,24m,male,Kidney,nan,Casp1,4.720141410827637,1.1430675840529148e-05,5.3954412578605115e-05,0.00011966026795562357,9.957096476539562e-61
2534,droplet,3m,24m,male,Kidney,nan,Ppm1h,4.718631744384766,5.972760482109152e-05,1.265782157133799e-05,0.00011994383385172114,3.077630768297514e-32
2535,droplet,3m,24m,male,Kidney,nan,Agtrap,4.718375205993652,6.218367343535647e-05,1.3179042980482336e-05,0.00011717752204276621,3.027494065518356e-37
2536,droplet,3m,24m,male,Kidney,nan,Cebpa,4.715548515319824,4.04167476517614e-05,8.570952559239231e-06,0.00011377323971828446,1.27421483724459e-14
2537,droplet,3m,24m,male,Kidney,nan,Slc6a13,4.710203647613525,2.6672469175537117e-05,5.662699095410062e-06,8.560359856346622e-05,9.703986492384347e-10
2538,droplet,3m,24m,male,Kidney,nan,Sucla2,4.70983362197876,0.00014073768397793174,2.988166488648858e-05,0.00018195383017882705,5.012307162216942e-87
2539,droplet,3m,24m,male,Kidney,nan,Rnf11,4.708160877227783,4.932231968268752e-05,1.0475919225427788e-05,9.908801439451054e-05,9.561744262890188e-31
2540,droplet,3m,24m,male,Kidney,nan,Heatr7a,4.707754611968994,3.7994104786776006e-05,8.070535841397941e-06,9.862136357696727e-05,3.0623108880789175e-17
2541,droplet,3m,24m,male,Kidney,nan,Hoxb4,4.707604885101318,3.523018312989734e-05,7.483673925889889e-06,9.365653386339545e-05,5.069917884324599e-16
2542,droplet,3m,24m,male,Kidney,nan,Slc31a1,4.706308364868164,8.602025627624243e-05,1.8277647541253828e-05,0.00014150846982374787,3.822251972336864e-51
2543,droplet,3m,24m,male,Kidney,nan,Mical1,4.706155300140381,7.83332325227093e-06,3.686483978526667e-05,9.923026664182544e-05,5.81485546437088e-38
2544,droplet,3m,24m,male,Kidney,nan,Trpv2,4.704697132110596,6.307951935013989e-06,2.967700856970623e-05,8.820500079309568e-05,4.4772337882149235e-31
2545,droplet,3m,24m,male,Kidney,nan,Stk10,4.700943946838379,8.864843039191328e-06,4.167313454672694e-05,0.00010682066204026341,3.599841067732384e-47
2546,droplet,3m,24m,male,Kidney,nan,Twf1,4.697666168212891,7.573502807645127e-05,1.6121839507832192e-05,0.0001260892313439399,9.487198725312934e-49
2547,droplet,3m,24m,male,Kidney,nan,Nlrc5,4.697208404541016,2.914526248787297e-06,1.3690141713595949e-05,5.860361488885246e-05,4.2468611382766764e-08
2548,droplet,3m,24m,male,Kidney,nan,Hcls1,4.696874618530273,4.462236393010244e-05,0.00020958564709872007,0.0002492313797120005,3.69224446090252e-184
2549,droplet,3m,24m,male,Bladder,nan,Slc39a13,4.69422721862793,2.0464411136345007e-05,4.359483682492282e-06,5.4396394261857495e-05,1.6878938231835882e-17
2550,droplet,3m,24m,male,Kidney,nan,Uqcrb,4.692780017852783,0.0012484202161431313,0.00026602999423630536,0.0009074343834072351,2.3824857296650326e-299
2551,droplet,3m,24m,male,Kidney,nan,Sqrdl,4.690403938293457,6.718857912346721e-05,1.4324688891065307e-05,0.00012304271513130516,1.9703081586888293e-39
2552,droplet,3m,24m,male,Kidney,nan,Spn,4.689474582672119,1.0178981938224752e-05,4.7734083636896685e-05,0.00012869967031292617,2.029698120508418e-37
2553,droplet,3m,24m,male,Kidney,nan,March6,4.6876444816589355,8.775424066698179e-05,1.8720325897447765e-05,0.00014339106564875692,1.1057805736281755e-51
2554,droplet,3m,24m,male,Kidney,nan,Ccdc6,4.68686056137085,4.425567385624163e-05,9.442497685085982e-06,0.00010398437007097527,4.765141227968191e-22
2555,droplet,3m,24m,male,Kidney,nan,Cenpa,4.685373783111572,1.0597838809189852e-05,4.9654841859592125e-05,0.00014981105050537735,1.2471233235393323e-37
2556,droplet,3m,24m,male,Kidney,nan,Snap47,4.685339450836182,5.2919778681825846e-05,1.1294758223812096e-05,0.00010836462752195075,3.830816947361411e-30
2557,droplet,3m,24m,male,Kidney,nan,Anxa1,4.681649684906006,4.0819351852405816e-05,0.0001911019062390551,0.0007438539178110659,2.6553147334189123e-39
2558,droplet,3m,24m,male,Kidney,nan,Kif1b,4.680843830108643,5.320398850017227e-05,1.13663227239158e-05,0.00011218255531275645,1.468979442881379e-28
2559,droplet,3m,24m,male,Kidney,nan,Phactr4,4.679816246032715,3.107108568656258e-05,6.639380444539711e-06,7.905666279839352e-05,1.133662064256101e-16
2560,droplet,3m,24m,male,Kidney,nan,Ndufb8,4.674530982971191,0.0007314460817724466,0.00015647475083824247,0.0006663776002824306,1.1644310408448283e-188
2561,droplet,3m,24m,male,Kidney,nan,Rps12,4.6719560623168945,0.0008505277801305056,0.003973628394305706,0.002218302572146058,0.0
2562,droplet,3m,24m,male,Kidney,nan,Dennd1a,4.668845176696777,2.703450263652485e-05,5.790403520222753e-06,7.463606743840501e-05,2.354918882133352e-13
2563,droplet,3m,24m,male,Tongue,nan,Cald1,4.6674580574035645,3.1186129490379244e-05,6.681608283543028e-06,8.785821410128847e-05,4.252407100591419e-46
2564,droplet,3m,24m,male,Spleen,nan,Fam46c,4.665694236755371,6.307312560238643e-06,2.9427996196318418e-05,0.00011438615911174566,8.762747422903168e-20
2565,droplet,3m,24m,male,Kidney,nan,Atp5a1,4.6628570556640625,0.0014698321465402842,0.00031522137578576803,0.0011182118905708194,1.2144274764838341e-272
2566,droplet,3m,24m,male,Kidney,nan,Tmbim4,4.6541242599487305,0.00038699147989973426,8.315022569149733e-05,0.0003991066769231111,6.511426226932405e-144
2567,droplet,3m,24m,male,Kidney,nan,Lysmd2,4.653443813323975,4.19244270233321e-06,1.9509299818309955e-05,7.100852235453203e-05,1.4429280662962185e-15
2568,droplet,3m,24m,male,Kidney,nan,Bpgm,4.652108192443848,3.193762313458137e-05,0.0001485772809246555,0.00059179199161008,5.7155724041928905e-40
2569,droplet,3m,24m,male,Kidney,nan,Rpsa,4.644998073577881,0.0008531346684321761,0.003962808754295111,0.002049434697255492,0.0
2570,droplet,3m,24m,male,Kidney,nan,Rbm3,4.643980026245117,0.0001758321450324729,0.0008165609324350953,0.0005418705404736102,0.0
2571,droplet,3m,24m,male,Bladder,nan,Pcolce,4.640289306640625,0.0004758285649586469,0.00010254286462441087,0.0006263628602027893,5.150337823015486e-129
2572,droplet,3m,24m,male,Kidney,nan,Pold1,4.640076160430908,8.089460607152432e-06,3.753571945708245e-05,0.00010561638919170946,7.666105261059834e-36
2573,droplet,3m,24m,male,Kidney,nan,Fosl2,4.6359992027282715,3.362102143000811e-05,7.25216204955359e-06,9.880163997877389e-05,1.5962373555001468e-12
2574,droplet,3m,24m,male,Kidney,nan,Amica1,4.631729602813721,3.6356505006551743e-06,1.6839354429976083e-05,6.955678691156209e-05,1.6820554387699043e-10
2575,droplet,3m,24m,male,Kidney,nan,Acox3,4.628376007080078,5.72366698179394e-05,1.236646858160384e-05,0.00012245435209479183,4.626434360009586e-28
2576,droplet,3m,24m,male,Kidney,nan,Aff1,4.627190589904785,3.9645445212954655e-05,8.567929398850538e-06,9.333682828582823e-05,4.161125619270852e-21
2577,droplet,3m,24m,male,Kidney,nan,Gpr137,4.626067161560059,3.014022695424501e-05,6.515301720355637e-06,8.2657796156127e-05,4.331208907185347e-14
2578,droplet,3m,24m,male,Kidney,nan,Ipo11,4.625212669372559,2.9785991500830278e-05,6.4399173425044864e-06,0.0001039898197632283,3.757528915025109e-08
2579,droplet,3m,24m,male,Kidney,nan,Camsap2,4.620173454284668,2.2086134777055122e-05,4.780368271894986e-06,6.592187128262594e-05,3.839021242107396e-10
2580,droplet,3m,24m,male,Tongue,nan,A130040M12Rik,4.619699478149414,3.58039415004896e-06,1.6540348951821215e-05,7.250664930325001e-05,1.1052900968332866e-13
2581,droplet,3m,24m,male,Bladder,nan,Meg3,4.614665985107422,0.0003093783452641219,6.704241241095588e-05,0.000657664961181581,8.990546584811604e-47
2582,droplet,3m,24m,male,Kidney,nan,Bcl2,4.612564563751221,4.849435208598152e-05,0.00022368332429323345,0.0003399571869522333,1.9167238034211579e-199
2583,droplet,3m,24m,male,Kidney,nan,Anxa3,4.609616756439209,0.00010397484584245831,2.2556070689461194e-05,0.0002580702130217105,1.5208707019833042e-21
2584,droplet,3m,24m,male,Kidney,nan,Vdac1,4.6080803871154785,0.000356216769432649,7.73026404203847e-05,0.00032122849370352924,8.654875989309524e-186
2585,droplet,3m,24m,male,Kidney,nan,Mob3b,4.600616455078125,2.3139773475122638e-05,5.029710791859543e-06,7.198230741778389e-05,1.5574588086395679e-09
